ID;label;reference_url;filename;iiif_url;image_type;filesys_path
2516;Jolie maison de campagne à Ecully;NULL;A_vendre_une_jolie_maison_[...]_btv1b53084977h_1.jpeg;NULL;carrousel;public://A_vendre_une_jolie_maison_[...]_btv1b53084977h_1.jpeg
2517;Jean-Louis Cherblanc;NULL;Jean-Louis_Cherblanc_1er_violon_solo_[...]_btv1b8416407g_1.jpeg;NULL;carrousel;public://Jean-Louis_Cherblanc_1er_violon_solo_[...]_btv1b8416407g_1.jpeg
2518;Étiquette [Coll. privée];NULL;lefevrechaillois2.jpeg;NULL;carrousel;public://lefevrechaillois2_0.jpeg
2519;Étiquette [Coll. privée];NULL;Lefevrechaillois1.jpeg;NULL;carrousel;public://Lefevrechaillois1_0.jpeg
2520;En-tête de facture, avant 1866. [Coll. particulière];NULL;ramboz.jpg;NULL;carrousel;public://ramboz_0.jpg
2521;Étiquette. [Coll. particulière];NULL;ramboz1.jpg;NULL;carrousel;public://ramboz1.jpg
2522;Étiquette. [Coll. particulière];NULL;ramboz2.jpg;NULL;carrousel;public://ramboz2.jpg
2523;Méthode de dactylologie;NULL;Méthode_de_dactylologie_de_lecture_[...]Piroux_Joseph_bpt6k852128d_7.jpg;NULL;carrousel;public://Méthode_de_dactylologie_de_lecture_[...]Piroux_Joseph_bpt6k852128d_7.jpg
2524;Méthode de  dactylologie;NULL;Méthode_de_dactylologie_de_lecture_[...]Piroux_Joseph_bpt6k852128d_3.jpg;NULL;carrousel;public://Méthode_de_dactylologie_de_lecture_[...]Piroux_Joseph_bpt6k852128d_3.jpg
2525;Méthode de dactylologie;NULL;Méthode_de_dactylologie_de_lecture_[...]Piroux_Joseph_bpt6k852128d_21.jpg;NULL;carrousel;public://Méthode_de_dactylologie_de_lecture_[...]Piroux_Joseph_bpt6k852128d_21.jpg
2526;Plan de la saline de Dieuze;NULL;Plan_de_la_Saline_[de_[...]_btv1b53102678x_1.jpeg;NULL;carrousel;public://Plan_de_la_Saline_[de_[...]_btv1b53102678x_1.jpeg
2527;Cimetière du Drey-Heiligen;NULL;Période_Gallo-Romaine_-_Cimetière_du_[...]Benoit_Louis_btv1b10215254v.jpeg;NULL;carrousel;public://Période_Gallo-Romaine_-_Cimetière_du_[...]Benoit_Louis_btv1b10215254v.jpeg
2528;Borne aux armes de Verner de Lutzelbourg...;NULL;Borne_aux_armes_de_Verner_[...]Benoit_Louis_btv1b10217157h.jpeg;NULL;carrousel;public://Borne_aux_armes_de_Verner_[...]Benoit_Louis_btv1b10217157h.jpeg
2529;Borne tribannale aux armes du palatinat du Rhin;NULL;Borne_tribannale_aux_armes_du_[...]Benoit_Louis_btv1b10217159d.jpeg;NULL;carrousel;public://Borne_tribannale_aux_armes_du_[...]Benoit_Louis_btv1b10217159d.jpeg
2530;Siège de Nancy. Fac-similé.;NULL;Description_du_siège_de_Nancy_[...]Tavernier_Melchior_btv1b8494964t.jpeg;NULL;carrousel;public://Description_du_siège_de_Nancy_[...]Tavernier_Melchior_btv1b8494964t.jpeg
2531;Département de la Meurthe au Xe siècle;NULL;Carte_du_Département_de_la_[...]_btv1b53084872w.jpeg;NULL;carrousel;public://Carte_du_Département_de_la_[...]_btv1b53084872w.jpeg
2532;Plan de Lunéville en 1638. Fac-similé au 10e;NULL;Plan_de_la_Ville_de_[...]Joly_A_btv1b84951525.jpeg;NULL;carrousel;public://Plan_de_la_Ville_de_[...]Joly_A_btv1b84951525.jpeg
2533;Carte du département de Meurthe et Moselle;NULL;export(4).jpg;NULL;carrousel;public://export(4)_3.jpg
2534;Carte itinéraire des routes...;NULL;Carte_itinéraire_des_Routes_de_[...]Vionnois_Nicolas-Philippe_btv1b84949620.jpeg;NULL;carrousel;public://Carte_itinéraire_des_Routes_de_[...]Vionnois_Nicolas-Philippe_btv1b84949620.jpeg
2535;Plan géométrique de la concession des mines de houille...;NULL;Plan_indiquant_à_peu_près_[...]Mathieu_(18_btv1b8495158n.jpeg;NULL;carrousel;public://Plan_indiquant_à_peu_près_[...]Mathieu_(18_btv1b8495158n.jpeg
2536;Plan des propriétés de la ferme du Nouveau Lieu;NULL;Plan_des_propriétés_de_la_[...]Fondestienne_E_btv1b8494142g(1).jpeg;NULL;carrousel;public://Plan_des_propriétés_de_la_[...]Fondestienne_E_btv1b8494142g(1).jpeg
2537;Portrait de Claude Gellée. Copie.;NULL;export(3).jpg;NULL;carrousel;public://export(3)_3.jpg
2538;Les joyeuses de l'École;NULL;Les_joyeuses_de_l'école___[...]Bonjour_G_btv1b9076294v.jpeg;NULL;carrousel;public://Les_joyeuses_de_l'école___[...]Bonjour_G_btv1b9076294v.jpeg
2539;Carte porcelaine de représentant  [Coll. privée];NULL;christophe.jpg;NULL;carrousel;public://christophe.jpg
2540;Marque J. Royer;NULL;export(1).jpg;NULL;carrousel;public://export(1)_1.jpg
2541;Les villes de l'Est. Couverture.;NULL;[3_albums_264_phot_Edités_[...]Royer_J_btv1b10316434d.jpeg;NULL;carrousel;public://[3_albums_264_phot_Edités_[...]Royer_J_btv1b10316434d.jpeg
2542;Les villes de l'Est : Contrexéville;NULL;[3_albums_264_phot_Edités_[...]Royer_J_btv1b10316434d(1).jpeg;NULL;carrousel;public://[3_albums_264_phot_Edités_[...]Royer_J_btv1b10316434d(1).jpeg
2543;Le Belisaire de la place Vendôme;NULL;Le_Bélisaire_de_la_Place_[...]_btv1b6954184h_1.jpg;NULL;carrousel;public://Le_Bélisaire_de_la_Place_[...]_btv1b6954184h_1.jpg
2544;1870 - La guerre - 1871. : Camp de turcos sur les bords du Rhin, au début de la guerre, en Alsace, le 1¦er¦ août 1870;NULL;haguen2.jpg;NULL;carrousel;public://haguen2.jpg
2545;L'A.B.C. : jeu de cartes alphabétique : [jeu de cartes, estampe], Lettre M;NULL;haguen4.jpg;NULL;carrousel;public://haguen4.jpg
2546;"Départ de la garde mobile // pour la gare de Strasbourg ; août 1870.";NULL;haguen5.jpg;NULL;carrousel;public://haguen5.jpg
2547;Port de Saint-Nazaire. [A. D.44, 9 Fi St Nazaire3];NULL;grinsard.JPG;NULL;carrousel;public://grinsard_0.JPG
2548;Le jeune Martin décoré par le général Cavaignac;NULL;Le_jeune_Martin_Garde_mobile_[...]Dolléans_Lithographe_btv1b530153977_1.jpg;NULL;carrousel;public://Le_jeune_Martin_Garde_mobile_[...]Dolléans_Lithographe_btv1b530153977_1.jpg
2549;Faust;NULL;export(18).jpg;NULL;carrousel;public://export(18)_4.jpg
2550;Mme Prévost de l'Opéra comique;NULL;export(7).jpg;NULL;carrousel;public://export(7)_8.jpg
2551;Établissement des Eaux chaudes. Vallée d'Ossau;NULL;Etablissement_des_Eaux_Chaudes_-_[...]Monthelier_Alexandre-Jules_btv1b10572131z_1.jpg;NULL;carrousel;public://Etablissement_des_Eaux_Chaudes_-_[...]Monthelier_Alexandre-Jules_btv1b10572131z_1.jpg
2552;Carte professionnelle en forme d'étiquette   [Coll. particulière];NULL;javanaud.jpg;NULL;carrousel;public://javanaud.jpg
2553;Étiquette.   [Coll. particulière];NULL;mouillot.jpg;NULL;carrousel;public://mouillot.jpg
2554;Carte publicitaire  [Coll. MEJA];NULL;moullot.jpg;NULL;carrousel;public://moullot.jpg
2555;Exposition internationale...;NULL;Exposition_internationale_des_applications_de_[...]Érard_H_bpt6k1421343s_1.jpeg;NULL;carrousel;public://Exposition_internationale_des_applications_de_[...]Érard_H_bpt6k1421343s_1.jpeg
2556;A. Reyne, fabricant de la lessive de la Couronne;NULL;Usine_de_Boutonnet_A_Reyne_[...]_btv1b9007705z_1.jpg;NULL;carrousel;public://Usine_de_Boutonnet_A_Reyne_[...]_btv1b9007705z_1.jpg
2557;Antiseptique fortifiant Pétrole Hahn;NULL;Antiseptique_fortifiant_regénérateur_Pétrole_Hahn_[...]_btv1b90118724_1.jpg;NULL;carrousel;public://Antiseptique_fortifiant_regénérateur_Pétrole_Hahn_[...]_btv1b90118724_1.jpg
2558;Étiquette pour un Mercurey  [Coll. particulière];NULL;Montalan.jpg;NULL;carrousel;public://Montalan.jpg
2559;Curaçao. Étiquette [Coll. particulière];NULL;Montalan .jpeg;NULL;carrousel;public://Montalan .jpeg
2560;Plan de la ville de Chalon. 1843.;NULL;Plan_de_la_ville_de_[...]Landa_Louis_btv1b8492712s.jpeg;NULL;carrousel;public://Plan_de_la_ville_de_[...]Landa_Louis_btv1b8492712s.jpeg
2561;Chemin de fer direct de Nantes à Mulhouse. 1853.;NULL;Chemin_de_fer_direct_de_[...]Landa_Louis_btv1b8495294v.jpeg;NULL;carrousel;public://Chemin_de_fer_direct_de_[...]Landa_Louis_btv1b8495294v.jpeg
2562;Ay Mousseux. Étiquette.[Coll. particulière];NULL;L. Landa mousseux.jpg;NULL;carrousel;public://L. Landa mousseux.jpg
2563;Chambertin. Étiquette. [Coll. particulière];NULL;landa 1.jpg;NULL;carrousel;public://landa 1.jpg
2564;Sillery Champagne. Étiquette. [Coll. particulière];NULL;L. LandaChampagne.jpg;NULL;carrousel;public://L. LandaChampagne.jpg
2565;Alicante.  Étiquette. [Coll. particulière];NULL;landa2bis.jpg;NULL;carrousel;public://landa2bis.jpg
2566;Porto.  Étiquette. [Coll. particulière];NULL;landa3.jpg;NULL;carrousel;public://landa3.jpg
2567;Carte du Dauphiné et de la Savoie...;NULL;Carte_du_Dauphiné_et_de_[...]Pra_J_btv1b53022771h_1.jpeg;NULL;carrousel;public://Carte_du_Dauphiné_et_de_[...]Pra_J_btv1b53022771h_1.jpeg
2568;Étiquette. [Coll. particulière];NULL;landa5.jpg;NULL;carrousel;public://landa5.jpg
2569;Papier à lettres, avant 1875. [Coll. particulière];NULL;Landa7 - Copie.jpg;NULL;carrousel;public://Landa7 - Copie.jpg
2570;Étiquette. [Coll. particulière];NULL;landa10 (2).jpeg;NULL;carrousel;public://landa10 (2).jpeg
2571;Lettre commerciale illustrée. 1875.   [Coll. particulière];NULL;landa13.jpg;NULL;carrousel;public://landa13.jpg
2572;Étiquette de vin   [Coll. particulière];NULL;tournierchalon.jpg;NULL;carrousel;public://tournierchalon.jpg
2573;Étiquette [Coll. particulière];NULL;tournierchalon2.jpeg;NULL;carrousel;public://tournierchalon2.jpeg
2574;Calendrier pour 1895.;NULL;ark__73873_pf0000842986_v0001.jpg;NULL;carrousel;public://ark__73873_pf0000842986_v0001.jpg
2575;Étiquette Wetterwald frères, après 1878.  [Coll. particulière];NULL;Wetterwald.JPG;NULL;carrousel;public://Wetterwald.JPG
2576;Étiquette Wetterwald, après 1893.  [Coll. particulière];NULL;wetterwald2.jpg;NULL;carrousel;public://wetterwald2.jpg
2577;Étiquette.   [Coll. particulière];NULL;sidaine.JPG;NULL;carrousel;public://sidaine.JPG
2578;Étiquette noir et blanc. Coll. particulière.;NULL;TRIVIER.JPG;NULL;carrousel;public://TRIVIER.JPG
2579;Étiquette  [Coll. privée];NULL;trivier2.jpg;NULL;carrousel;public://trivier2_0.jpg
2580;En-tête de facture. 1877.  [Coll. particulière];NULL;LATOURFrançois Lithographe Dijon2.jpg;NULL;carrousel;public://LATOURFrançois Lithographe Dijon2.jpg
2581;Carte publicitaire [Coll. privée];NULL;ducret.jpeg;NULL;carrousel;public://ducret.jpeg
2582;Spécifique Victorieux [Coll. Journiac Audigou];NULL;specifique.jpg;NULL;carrousel;public://specifique.jpg
2583;Spécifique Victorieux, verso.;NULL;specifiquev.jpg;NULL;carrousel;public://specifiquev.jpg
2584;Étiquette pour Muscat de Frontignan, après 1896   [Coll. particulière];NULL;combes.JPG;NULL;carrousel;public://combes.JPG
2585;De la circoncision. Description d'un nouveau mode opératoire. 1873.;NULL;De_la_Circonsision_Description_d'un_[...]Hamdi_Pacha_bpt6k57810555(1).jpeg;NULL;carrousel;public://De_la_Circonsision_Description_d'un_[...]Hamdi_Pacha_bpt6k57810555(1).jpeg
2586;Étiquette  [Coll. privée];NULL;cros.jpg;NULL;carrousel;public://cros.jpg
2587;Publicité, 1913.  [Coll. J.-F. Seguin];NULL;letréguillySeguin.JPG;NULL;carrousel;public://letréguillySeguin.JPG
2588;Carte des principaux terrains de la Haute-Marne;NULL;Carte_des_principaux_terrains_de_[...]Royer_Ernest_btv1b84402248_1.jpeg;NULL;carrousel;public://Carte_des_principaux_terrains_de_[...]Royer_Ernest_btv1b84402248_1.jpeg
2589;Camp de Saint-Roch;NULL;Camp_de_St-Roch_près_de_[...]Royer_Ernest_btv1b8440424z_1.jpg;NULL;carrousel;public://Camp_de_St-Roch_près_de_[...]Royer_Ernest_btv1b8440424z_1.jpg
2590;Ancienne ville du Châtelet;NULL;Ancienne_ville_du_Châtelet_Plan_[...]_btv1b84402300_1.jpg;NULL;carrousel;public://Ancienne_ville_du_Châtelet_Plan_[...]_btv1b84402300_1.jpg
2591;Sillery mousseux.  [Coll. particulière];NULL;Etiq Champagne, Litho Bonnedame  Epernay.jpeg;NULL;carrousel;public://Etiq Champagne, Litho Bonnedame  Epernay.jpeg
2592;Alphabet des fillettes;NULL;Alphabet_des_fillettes__bpt6k9657735f.jpeg;NULL;carrousel;public://Alphabet_des_fillettes__bpt6k9657735f.jpeg
2593;Alphabet des fillettes;NULL;Alphabet_des_fillettes__bpt6k9657735f(1).jpeg;NULL;carrousel;public://Alphabet_des_fillettes__bpt6k9657735f(1).jpeg
2594;Le dessin et le coloris;NULL;Le_dessin_et_le_coloris_[...]_bpt6k97989366(2).jpeg;NULL;carrousel;public://Le_dessin_et_le_coloris_[...]_bpt6k97989366(2).jpeg
2595;Le dessin et le coloris;NULL;Le_dessin_et_le_coloris_[...]_bpt6k97989366(1).jpeg;NULL;carrousel;public://Le_dessin_et_le_coloris_[...]_bpt6k97989366(1).jpeg
2596;Le dessin et le coloris;NULL;Le_dessin_et_le_coloris_[...]_bpt6k97989366.jpeg;NULL;carrousel;public://Le_dessin_et_le_coloris_[...]_bpt6k97989366.jpeg
2597;Calendrier pour 1872;NULL;Strasbourg_avant_le_bombardement_après_[...]Matthis_Charles-Émile_btv1b10213498c.jpeg;NULL;carrousel;public://Strasbourg_avant_le_bombardement_après_[...]Matthis_Charles-Émile_btv1b10213498c.jpeg
2598;Chansons...Min cousin Myrtil ou l' pichon d'avril;NULL;Chansons_et_pasquilles_lilloises_de_[...]Desrousseaux_Alexandre_bpt6k97630129.jpeg;NULL;carrousel;public://Chansons_et_pasquilles_lilloises_de_[...]Desrousseaux_Alexandre_bpt6k97630129.jpeg
2599;L'Africaine;NULL;[L'_Africaine_acte_III]___[...]Boldoduc_(Lille)_btv1b84364716.jpeg;NULL;carrousel;public://[L'_Africaine_acte_III]___[...]Boldoduc_(Lille)_btv1b84364716.jpeg
2600;Chansons...Conscrits de l'an 56;NULL;Chansons_et_pasquilles_lilloises_de_[...]Desrousseaux_Alexandre_bpt6k9786002d.jpeg;NULL;carrousel;public://Chansons_et_pasquilles_lilloises_de_[...]Desrousseaux_Alexandre_bpt6k9786002d.jpeg
2601;Coupe de Cassel à Bruxelles.;NULL;Coupe_de_Cassel_à_Bruxelles_[...]_btv1b8445163k_1.jpeg;NULL;carrousel;public://Coupe_de_Cassel_à_Bruxelles_[...]_btv1b8445163k_1.jpeg
2602;Carte stratégique du théâtre de la guerre;NULL;Carte_générale_stratégique_du_Théâtre_[...]_btv1b531002276_1.jpeg;NULL;carrousel;public://Carte_générale_stratégique_du_Théâtre_[...]_btv1b531002276_1.jpeg
2603;Etiquette de Pommard, blanc et or. Coll. particulière.;NULL;Etiq Pommard or_blanc, Litho Ed. Reymond à Chalon_S.jpeg;NULL;carrousel;public://Etiq Pommard or_blanc, Litho Ed. Reymond à Chalon_S.jpeg
2604;En-tête de facture, avant 1864  [Coll. particulière];NULL;DecourtMacon - Copie.jpeg;NULL;carrousel;public://DecourtMacon - Copie.jpeg
2605;Imprimerie Brégéras;NULL;brégéras.PNG;NULL;carrousel;public://brégéras.PNG
2606;Vermouth Denis et Rousseau. [Coll. particulière];NULL;bregeras.PNG;NULL;carrousel;public://bregeras.PNG
2607;Etiquette. [Coll. particulière];NULL;SautyDartois.jpeg;NULL;carrousel;public://SautyDartois.jpeg
2608;Nouveau dictionnaire des marques;NULL;Nouveau_dictionnaire_des_marques_et_[...]Ris-Paquot_Oscar-Edmond_bpt6k6555525w_92.jpeg;NULL;carrousel;public://Nouveau_dictionnaire_des_marques_et_[...]Ris-Paquot_Oscar-Edmond_bpt6k6555525w_92.jpeg
2609;Petit géorama des écoles ou Moyen de centupler les progrès des élèves en géographie;NULL;boisgontier.JPEG;NULL;carrousel;public://boisgontier.JPEG
2610;Traité élémentaire de topographie;NULL;Traité_élémentaire_de_topographie_et_[...]Tripon_J_bpt6k6212788b_79.jpg;NULL;carrousel;public://Traité_élémentaire_de_topographie_et_[...]Tripon_J_bpt6k6212788b_79.jpg
2611;Procédé de reproduction dit phytoxygraphique. Herbier de la flore française;NULL;Cusin.JPG;NULL;carrousel;public://Cusin.JPG
2612;Le graphologue;NULL;Le_Graphologue_Méthode_par_laquelle_[...]_bpt6k8858551.jpeg;NULL;carrousel;public://Le_Graphologue_Méthode_par_laquelle_[...]_bpt6k8858551.jpeg
2613;Carte publicitaire  [Coll. particulière];NULL;gougenheim.jpg;NULL;carrousel;public://gougenheim.jpg
2614;Carte du théâtre de la guerre.1870.;NULL;Carte_du_théâtre_de_la_[...]_btv1b530286572.jpeg;NULL;carrousel;public://Carte_du_théâtre_de_la_[...]_btv1b530286572.jpeg
2615;Plan des inondations du Rhône.;NULL;Plan_des_inondations_du_Rhône_[...]Henry_et_btv1b53087502w.jpeg;NULL;carrousel;public://Plan_des_inondations_du_Rhône_[...]Henry_et_btv1b53087502w.jpeg
2616;Les Huguenots.;NULL;Les_Huguenots___IVe_Acte_[...]_btv1b84379873.jpeg;NULL;carrousel;public://Les_Huguenots___IVe_Acte_[...]_btv1b84379873.jpeg
2617;Plan officiel des rues;NULL;Plan_officiel_des_rues_et_[...]H_Storck_btv1b530278008.jpeg;NULL;carrousel;public://Plan_officiel_des_rues_et_[...]H_Storck_btv1b530278008.jpeg
2618;Cazaux, premier sujet de l'Académie impériale de musique.;NULL;Cazaux_premier_sujet_de_l'Académie_[...]_btv1b84162835.jpeg;NULL;carrousel;public://Cazaux_premier_sujet_de_l'Académie_[...]_btv1b84162835.jpeg
2619;Un bon homme de lettres, Delacroix lith.;NULL;[Un_bon_homme_de_lettres_[...]Delacroix_Eugène_btv1b69558632.jpeg;NULL;carrousel;public://[Un_bon_homme_de_lettres_[...]Delacroix_Eugène_btv1b69558632.jpeg
2620;Il rit du côté droit...;NULL;Il_rit_du_côté_droit_[...]_btv1b6954312q.jpeg;NULL;carrousel;public://Il_rit_du_côté_droit_[...]_btv1b6954312q.jpeg
2621;Grandes marionnettes politiques.;NULL;Grandes_Marionettes_politiques_ou_la_[...]_btv1b69544582.jpeg;NULL;carrousel;public://Grandes_Marionettes_politiques_ou_la_[...]_btv1b69544582.jpeg
2622;La France couronne le libérateur de l'Espagne;NULL;La_France_au_nom_de_[...]Motte_Charles_btv1b54000749s.jpeg;NULL;carrousel;public://La_France_au_nom_de_[...]Motte_Charles_btv1b54000749s.jpeg
2623;Le Juste Milieu;NULL;Le_Juste_Milieu_Ou_le_[...]_btv1b6955846j.jpeg;NULL;carrousel;public://Le_Juste_Milieu_Ou_le_[...]_btv1b6955846j.jpeg
2624;Pièce facétieuse;NULL;Pièce_facétieuse___[estampe]___[...]Motte_Charles_btv1b8414263s.jpeg;NULL;carrousel;public://Pièce_facétieuse___[estampe]___[...]Motte_Charles_btv1b8414263s.jpeg
2625;Costume anglo-français. Ah, quelle tournure !;NULL;Costume_anglo-francais___[estampe]_Motte_Charles_btv1b6940645m.jpeg;NULL;carrousel;public://Costume_anglo-francais___[estampe]_Motte_Charles_btv1b6940645m.jpeg
2626;Époque mémorable de 1821;NULL;Epoque_Mémorable_de_1821___[...]_btv1b6955670h.jpeg;NULL;carrousel;public://Epoque_Mémorable_de_1821___[...]_btv1b6955670h.jpeg
2627;Rossini, par H. Grevedon;NULL;G_Rossini___H_Grevedon_[...]Grévedon_Henri_btv1b8424371z.jpeg;NULL;carrousel;public://G_Rossini___H_Grevedon_[...]Grévedon_Henri_btv1b8424371z_0.jpeg
2628;Liszt  jeune;NULL;Franz_Liszt___lithogr_de_[...]Motte_Charles_btv1b8421990f.jpeg;NULL;carrousel;public://Franz_Liszt___lithogr_de_[...]Motte_Charles_btv1b8421990f.jpeg
2629;Liszt, par Devéria, 1832;NULL;Liszt___A_Devéria_1832_Devéria_Achille_btv1b8426521c.jpeg;NULL;carrousel;public://Liszt___A_Devéria_1832_Devéria_Achille_btv1b8426521c_0.jpeg
2630;Théâtre de la porte Saint-Martin. Les deux Sergents, acte III.;NULL;Théâtre_de_la_Porte_St_[...]_btv1b8437296n.jpeg;NULL;carrousel;public://Théâtre_de_la_Porte_St_[...]_btv1b8437296n.jpeg
2631;Henri III, acte III, scène V.;NULL;Henri_III___Acte_III_[...]Saint-Evre_Gillot_btv1b8437913s.jpeg;NULL;carrousel;public://Henri_III___Acte_III_[...]Saint-Evre_Gillot_btv1b8437913s_0.jpeg
2632;Album lithographique par A. Devéria;NULL;Album_lithographique_de_divers_sujets_[...]Devéria_Achille_btv1b8595092k.jpeg;NULL;carrousel;public://Album_lithographique_de_divers_sujets_[...]Devéria_Achille_btv1b8595092k_0.jpeg
2633;Fanny Essler dans Le Diable;NULL;Fanny_Elssler_dans_'Le_Diable_[...]_btv1b84175482(1).jpeg;NULL;carrousel;public://Fanny_Elssler_dans_'Le_Diable_[...]_btv1b84175482(1).jpeg
2634;Maria Malibran Garcia;NULL;Maria_Malibran_Garcia___H_[...]Grévedon_Henri_btv1b8426533k.jpeg;NULL;carrousel;public://Maria_Malibran_Garcia___H_[...]Grévedon_Henri_btv1b8426533k.jpeg
2635;Melle Déjazet;NULL;Melle_Déjazet_rôle_de_Joséphine_[...]Monnier_Henry_btv1b105343421.jpeg;NULL;carrousel;public://Melle_Déjazet_rôle_de_Joséphine_[...]Monnier_Henry_btv1b105343421.jpeg
2636;Bernard-Léon dans le rôle de Fardon.;NULL;Bernard-Léon_rôle_de_Fardon_dans_[...]Monnier_Henry_btv1b10534918r.jpeg;NULL;carrousel;public://Bernard-Léon_rôle_de_Fardon_dans_[...]Monnier_Henry_btv1b10534918r.jpeg
2637;Mme Bras dans le rôle de la Vieille de Surêne.;NULL;Mme_Bras_rôle_de_la_[...]Monnier_Henry_btv1b10534869w.jpeg;NULL;carrousel;public://Mme_Bras_rôle_de_la_[...]Monnier_Henry_btv1b10534869w.jpeg
2638;Rossini soutenant Manuel Garcia...;NULL;Rossini_soutenant_Manuel_Garcia_dans_[...]_btv1b8420186g.jpeg;NULL;carrousel;public://Rossini_soutenant_Manuel_Garcia_dans_[...]_btv1b8420186g.jpeg
2639;Esquisse du décor pour l'opéra Valentine de Milan;NULL;Esquisse_de_la_décoration_du_[...]Mathis_(17_btv1b53118289n.jpeg;NULL;carrousel;public://Esquisse_de_la_décoration_du_[...]Mathis_(17_btv1b53118289n.jpeg
2640;S. E. Mirza Aboul Hassan Khan;NULL;Portrait_de_S_E_Mirza-Aboul-Hassan-Khan_[...]Motte_Charles_btv1b84142505.jpeg;NULL;carrousel;public://Portrait_de_S_E_Mirza-Aboul-Hassan-Khan_[...]Motte_Charles_btv1b84142505.jpeg
2641;Louvel, assassin du duc de Berry.;NULL;Portrait_de_L_P_Louvel_[...]_btv1b8414303v.jpeg;NULL;carrousel;public://Portrait_de_L_P_Louvel_[...]_btv1b8414303v.jpeg
2642;Le duc de Berry sur son lit de mort;NULL;Le_duc_de_Berry_sur_[...]Motte_Charles_btv1b69559264.jpeg;NULL;carrousel;public://Le_duc_de_Berry_sur_[...]Motte_Charles_btv1b69559264.jpeg
2643;Arrivée du duc d'Orléans au Palais-Royal, le 29 juillet 1830.;NULL;Arrivée_du_Duc_d'Orléans_au_[...]Motte_Charles_btv1b54001306m.jpeg;NULL;carrousel;public://Arrivée_du_Duc_d'Orléans_au_[...]Motte_Charles_btv1b54001306m_0.jpeg
2644;Nouveau plan de Reims;NULL;Nouveau_plan_de_la_Ville_[...]Caillet_Robert_btv1b8440807t.jpeg;NULL;carrousel;public://Nouveau_plan_de_la_Ville_[...]Caillet_Robert_btv1b8440807t.jpeg
2645;Méditations poétiques, Le lac.;NULL;Méditations_poétiques_par_Alphonse_de_[...]Lamartine_Alphonse_bpt6k1065240k.jpeg;NULL;carrousel;public://Méditations_poétiques_par_Alphonse_de_[...]Lamartine_Alphonse_bpt6k1065240k_0.jpeg
2646;Faust, prologue. Delacroix ill.;NULL;Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w.jpeg;NULL;carrousel;public://Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w.jpeg
2647;Faust. Delacroix ill.;NULL;Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w(1).jpeg;NULL;carrousel;public://Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w(1).jpeg
2648;Faust;NULL;Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w(3).jpeg;NULL;carrousel;public://Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w(3).jpeg
2649;Faust.;NULL;Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w(2).jpeg;NULL;carrousel;public://Faust_tragédie_de_M_de_[...]Goethe_Johann_bpt6k134831w(2).jpeg
2650;Hamlet, acte V, scène1.;NULL;Hamlet_Acte_V_Sc_Ire_[...]Motte_Charles_btv1b8437882p.jpeg;NULL;carrousel;public://Hamlet_Acte_V_Sc_Ire_[...]Motte_Charles_btv1b8437882p.jpeg
2651;Voyage de la Grèce, les Météores. 1827.;NULL;Voyage_de_la_Grèce_Edition_[...]Pouqueville_François-Charles-Hugues-Laurent_bpt6k9740152p.jpeg;NULL;carrousel;public://Voyage_de_la_Grèce_Edition_[...]Pouqueville_François-Charles-Hugues-Laurent_bpt6k9740152p.jpeg
2652;Voyage pittoresque dans la régence d'Alger, 1835.;NULL;Voyage_pittoresque_dans_la_régence_[...]Lessore_Émile-Aubert_btv1b8553012t.jpeg;NULL;carrousel;public://Voyage_pittoresque_dans_la_régence_[...]Lessore_Émile-Aubert_btv1b8553012t.jpeg
2653;Rue de Bab-el-Oued;NULL;Voyage_pittoresque_dans_la_régence_[...]Lessore_Émile-Aubert_btv1b8553012t(1).jpeg;NULL;carrousel;public://Voyage_pittoresque_dans_la_régence_[...]Lessore_Émile-Aubert_btv1b8553012t(1).jpeg
2654;Grammaire égyptienne, 1836.;NULL;Grammaire_égyptienne_ou_Principes_généraux_[...]Champollion_Jean-François_bpt6k61025921.jpeg;NULL;carrousel;public://Grammaire_égyptienne_ou_Principes_généraux_[...]Champollion_Jean-François_bpt6k61025921.jpeg
2655;Galerie des oiseaux, pieds;NULL;[Illustrations_de_La_Galerie_des_[...]Oudart_Pierre_btv1b21000500(23).jpeg;NULL;carrousel;public://[Illustrations_de_La_Galerie_des_[...]Oudart_Pierre_btv1b21000500(23).jpeg
2656;Galerie des oiseaux, becs.;NULL;[Illustrations_de_La_Galerie_des_[...]Oudart_Pierre_btv1b21000500(22).jpeg;NULL;carrousel;public://[Illustrations_de_La_Galerie_des_[...]Oudart_Pierre_btv1b21000500(22).jpeg
2657;Galerie des oiseaux, Goura couronné;NULL;[Illustrations_de_La_Galerie_des_[...]Oudart_Pierre_btv1b21000500(20).jpeg;NULL;carrousel;public://[Illustrations_de_La_Galerie_des_[...]Oudart_Pierre_btv1b21000500(20).jpeg
