entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_informations_personnelles_value;field_informations_personnelles_format
node;imprimeur_lithographe;0;10353;10353;und;0;Son père était bijoutier;plain_text
node;imprimeur_lithographe;0;10360;10360;und;0;Son père était teneur de lettres;plain_text
node;imprimeur_lithographe;0;10362;10362;und;0;Son père était cultivateur;plain_text
node;imprimeur_lithographe;0;10365;10365;und;0;D'origine belge, il est naturalisé français;plain_text
node;imprimeur_lithographe;0;10367;10367;und;0;Son père était marchand gantier;plain_text
node;imprimeur_lithographe;0;10370;10370;und;0;Son père était fileur de laine et sa femme est couturière;plain_text
node;imprimeur_lithographe;0;10371;10371;und;0;Son père était cultivateur;plain_text
node;imprimeur_lithographe;0;10372;10372;und;0;Son père était coloriste;plain_text
node;imprimeur_lithographe;0;10373;10373;und;0;Son père était maréchal;plain_text
node;imprimeur_lithographe;0;10374;10374;und;0;Son père était perruquier;plain_text
node;imprimeur_lithographe;0;10376;10376;und;0;Son père était manouvrier;plain_text
node;imprimeur_lithographe;0;10377;10377;und;0;Sa mère était lingère;plain_text
node;imprimeur_lithographe;0;10379;10379;und;0;Son père était greffier;plain_text
node;imprimeur_lithographe;0;10381;10381;und;0;Son père était cultivateur;plain_text
node;imprimeur_lithographe;0;10386;10386;und;0;Son père était marin;plain_text
node;imprimeur_lithographe;0;10388;10388;und;0;Son père était boulanger;plain_text
node;imprimeur_lithographe;0;10392;10392;und;0;Son père était aubergiste;plain_text
node;imprimeur_lithographe;0;10394;10394;und;0;Son père était marchand fripier;plain_text
node;imprimeur_lithographe;0;10397;10397;und;0;Elle vit maritalement depuis 24 ans avec Boisgontier, ils ont 6 enfants;plain_text
node;imprimeur_lithographe;0;10398;10398;und;0;Son père était fabricant de visières de casquettes;plain_text
node;imprimeur_lithographe;0;10400;10400;und;0;Son père était aide de camp du Général Chabert.;plain_text
node;imprimeur_lithographe;0;10401;10401;und;0;Son père était ambassadeur;plain_text
node;imprimeur_lithographe;0;10402;10402;und;0;Son père était marchand;plain_text
node;imprimeur_lithographe;0;10405;10405;und;0;Son père était peintre à la Manufacture de porcelaine;plain_text
node;imprimeur_lithographe;0;10406;10406;und;0;Son père est marchand fabricant de draps;plain_text
node;imprimeur_lithographe;0;10407;10407;und;0;Son pèer était marchand vinaigrier et sa femme portière;plain_text
node;imprimeur_lithographe;0;10408;10408;und;0;Son père était directeur des postes;plain_text
node;imprimeur_lithographe;0;10411;10411;und;0;Son père était capitaine;plain_text
node;imprimeur_lithographe;0;10412;10412;und;0;Il est espagnol d'origine et habite en France depuis 22 ans;plain_text
node;imprimeur_lithographe;0;10413;10413;und;0;Son père est employé aux douanes;plain_text
node;imprimeur_lithographe;0;10415;10415;und;0;Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron / Son père était vigneron;plain_text
node;imprimeur_lithographe;0;10416;10416;und;0;Son père était négociant;plain_text
node;imprimeur_lithographe;0;10418;10418;und;0;Son père était bijoutier;plain_text
node;imprimeur_lithographe;0;10419;10419;und;0;Son père était vigneron;plain_text
node;imprimeur_lithographe;0;10421;10421;und;0;Il a obtenu la légion d'honneur en Russie en 1812.;plain_text
node;imprimeur_lithographe;0;10425;10425;und;0;Son père était écrivain militaire;plain_text
node;imprimeur_lithographe;0;10428;10428;und;0;Son père était commerçant;plain_text
node;imprimeur_lithographe;0;10431;10431;und;0;Sa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de BelinSa femme tient un bureau de tabac / Il est le gendre de Belin;plain_text
node;imprimeur_lithographe;0;10433;10433;und;0;Son père était cordonnier;plain_text
node;imprimeur_lithographe;0;10439;10439;und;0;Son père était épicier;plain_text
node;imprimeur_lithographe;0;10440;10440;und;0;Son père était homme de peine;plain_text
node;imprimeur_lithographe;0;10442;10442;und;0;Son père était propriétaire;plain_text
node;imprimeur_lithographe;0;10443;10443;und;0;Portefaix;plain_text
node;imprimeur_lithographe;0;10445;10445;und;0;Son père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloristeSon père était directeur d'une imprimerie à Ajaccio / Sa femme dirige un atelier de coloriste;plain_text
node;imprimeur_lithographe;0;10447;10447;und;0;Son père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectesSon père était avocat du parlement de Dijon / Son mari décédé était receveur des contributions indirectes;plain_text
node;imprimeur_lithographe;0;10448;10448;und;0;Son père était relieur et cartonnier;plain_text
node;imprimeur_lithographe;0;10449;10449;und;0;Son père était colleur de chaines;plain_text
node;imprimeur_lithographe;0;10450;10450;und;0;Son père est lithographe et taille-doucier (Pelletier, Jean-Baptiste);plain_text
node;imprimeur_lithographe;0;10451;10451;und;0;Son père était jardinier;plain_text
node;imprimeur_lithographe;0;10455;10455;und;0;Son père était jardinier;plain_text
node;imprimeur_lithographe;0;10456;10456;und;0;Son père était marinier;plain_text
node;imprimeur_lithographe;0;10458;10458;und;0;Célibataire;plain_text
node;imprimeur_lithographe;0;10460;10460;und;0;Son père était boulanger;plain_text
node;imprimeur_lithographe;0;10461;10461;und;0;Son père était boucher;plain_text
node;imprimeur_lithographe;0;10462;10462;und;0;Son père était capitaine quartier maître trésorier;plain_text
node;imprimeur_lithographe;0;10463;10463;und;0;Son père était instituteur;plain_text
node;imprimeur_lithographe;0;10464;10464;und;0;Son père était taille-doucier;plain_text
node;imprimeur_lithographe;0;10467;10467;und;0;Il est remplacé par sa mère abandonnée par son mari pour une concubine;plain_text
node;imprimeur_lithographe;0;10468;10468;und;0;Son père était avocat;plain_text
node;imprimeur_lithographe;0;10469;10469;und;0;Son père était cabaretier;plain_text
node;imprimeur_lithographe;0;10470;10470;und;0;Son père était chantre et donneur d'eau bénite à l'église St François rue Charlot.;plain_text
node;imprimeur_lithographe;0;10471;10471;und;0;Son père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur ToulouseSon père était receveur général de la Prévôté d'Agincourt / Son fils de 16 ans a été blessé dans l'incendie de l'imprimerie du Sieur Toulouse;plain_text
node;imprimeur_lithographe;0;10472;10472;und;0;Son père est domestique chez M. Dabouvil. ;plain_text
node;imprimeur_lithographe;0;10473;10473;und;0;Son père était aubergiste;plain_text
node;imprimeur_lithographe;0;10474;10474;und;0;Son père était boulanger;plain_text
node;imprimeur_lithographe;0;10475;10475;und;0;Son père était maître de dessin et de langues;plain_text
node;imprimeur_lithographe;0;10476;10476;und;0;Son père était brasseur;plain_text
node;imprimeur_lithographe;0;10477;10477;und;0;son père était maçon;plain_text
node;imprimeur_lithographe;0;10478;10478;und;0;Son père était propriétaire;plain_text
node;imprimeur_lithographe;0;10482;10482;und;0;Son père était pâtissier;plain_text
node;imprimeur_lithographe;0;10483;10483;und;0;Marié, 3 enfants / CordonnierMarié, 3 enfants / CordonnierMarié, 3 enfants / CordonnierMarié, 3 enfants / CordonnierMarié, 3 enfants / CordonnierMarié, 3 enfants / CordonnierMarié, 3 enfants / CordonnierMarié, 3 enfants / Cordonnier;plain_text
node;imprimeur_lithographe;0;10485;10485;und;0;Son père était maréchal ferrand;plain_text
node;imprimeur_lithographe;0;10487;10487;und;0;Son père était teinturier;plain_text
node;imprimeur_lithographe;0;10488;10488;und;0;Sa femme est la sœur du Sieur Juteau.;plain_text
node;imprimeur_lithographe;0;10489;10489;und;0;Son père était professeur de mathématiques;plain_text
node;imprimeur_lithographe;0;10491;10491;und;0;Son père est marchand vitier;plain_text
node;imprimeur_lithographe;0;10492;10492;und;0;Il a été engagé au service de l'Etat le 4 novembre 1830 au 6e régiment des Hussards;plain_text
node;imprimeur_lithographe;0;10494;10494;und;0;Son père était aubergiste;plain_text
node;imprimeur_lithographe;0;10496;10496;und;0;Son père était manouvrier;plain_text
node;imprimeur_lithographe;0;10497;10497;und;0;Son père était huissier;plain_text
node;imprimeur_lithographe;0;10500;10500;und;0;Son père est officier pensionné;plain_text
node;imprimeur_lithographe;0;10502;10502;und;0;Sa femme est marchande de poissons au marché de la Madeleine;plain_text
node;imprimeur_lithographe;0;10503;10503;und;0;Son père était orfèvre;plain_text
node;imprimeur_lithographe;0;10505;10505;und;0;Son père était commissaire du canton;plain_text
node;imprimeur_lithographe;0;10507;10507;und;0;Sa femme qui tenait une boutique d'herboristerie, lui succède.;plain_text
node;imprimeur_lithographe;0;10511;10511;und;0;Son père était sabotier;plain_text
node;imprimeur_lithographe;0;10513;10513;und;0;Son père était tripier;plain_text
node;imprimeur_lithographe;0;10516;10516;und;0;Son père était marchand épicier. / Il a été condamné en 1849 à 3 mois de prison  et 3 années d'interdiction pour vote sous un faux nom, peine commuée en 8 jours de prison et 3 ans d'interdictionSon père était marchand épicier. / Il a été condamné en 1849 à 3 mois de prison  et 3 années d'interdiction pour vote sous un faux nom, peine commuée en 8 jours de prison et 3 ans d'interdictionSon père était marchand épicier. / Il a été condamné en 1849 à 3 mois de prison  et 3 années d'interdiction pour vote sous un faux nom, peine commuée en 8 jours de prison et 3 ans d'interdictionSon père était marchand épicier. / Il a été condamné en 1849 à 3 mois de prison  et 3 années d'interdiction pour vote sous un faux nom, peine commuée en 8 jours de prison et 3 ans d'interdictionSon père était marchand épicier. / Il a été condamné en 1849 à 3 mois de prison  et 3 années d'interdiction pour vote sous un faux nom, peine commuée en 8 jours de prison et 3 ans d'interdictionSon père était marchand épicier. / Il a été condamné en 1849 à 3 mois de prison  et 3 années d'interdiction pour vote sous un faux nom, peine commuée en 8 jours de prison et 3 ans d'interdiction;plain_text
