ID	_id_dil	label	reference_url	filename	new_filename	iiif_url	filesys_path
529	img_dil_ascinULf	La Sainte-Chapelle		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(1).jpeg	img_dil_ascinULf.jpeg		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(1).jpeg
530	img_dil_roVotbGY	La Sainte-Chapelle		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(3).jpeg	img_dil_roVotbGY.jpeg		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(3).jpeg
531	img_dil_Ylneydnd	La Sainte-Chapelle		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(2).jpeg	img_dil_Ylneydnd.jpeg		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(2).jpeg
532	img_dil_mJ65pqO2	La Sainte-Chapelle		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(4).jpeg	img_dil_mJ65pqO2.jpeg		Histoire_archéologique_descriptive_et_graphique_[...]Decloux__bpt6k6495344d(4).jpeg
533	img_dil_bbJu0RLs	Les pièces en vogue  : Notre-Dame-de-Paris		Les_pièces_en_vogue_N°5_[...]Le_Petit_btv1b531169796_1.jpeg	img_dil_bbJu0RLs.jpeg		Les_pièces_en_vogue_N°5_[...]Le_Petit_btv1b531169796_1.jpeg
534	img_dil_s2xUb8DL	Lettre à M. Ossian Bonnet		Lettre_du_8_avril_1874_[...]Gianotti_Onorato_bpt6k8505194_1.jpeg	img_dil_s2xUb8DL.jpeg		Lettre_du_8_avril_1874_[...]Gianotti_Onorato_bpt6k8505194_1.jpeg
535	img_dil_Ey86BCsa	Pierre Bonaparte		Pierre_Bonaparte_(Famille_Robert-Macaire)___[...]Faustin_Illustrateur_btv1b53027342x_1.jpg	img_dil_Ey86BCsa.jpg		Pierre_Bonaparte_(Famille_Robert-Macaire)___[...]Faustin_Illustrateur_btv1b53027342x_1.jpg
536	img_dil_6WnIlV4t	Arrivée du cortège à la barrière de l'Étoile		Arrivée_du_cortège_à_la_[...]Ferogio_(1805-1888)_btv1b530123457_1.jpg	img_dil_6WnIlV4t.jpg		Arrivée_du_cortège_à_la_[...]Ferogio_(1805-1888)_btv1b530123457_1.jpg
537	img_dil_edXjXxwm	Le clergé reçoit les restes de l'Empereur aux Invalides		Le_Clergé_reçoit_les_restes_[...]Férogio_Dessinateur_btv1b53012572w_1.jpg	img_dil_edXjXxwm.jpg		Le_Clergé_reçoit_les_restes_[...]Férogio_Dessinateur_btv1b53012572w_1.jpg
538	img_dil_m9EAw9wK	Pauline Garcia		Pauline_Garcia___R_Cazes_[...]Cazes_Romain_btv1b8425550s_1.jpg	img_dil_m9EAw9wK.jpg		Pauline_Garcia___R_Cazes_[...]Cazes_Romain_btv1b8425550s_1.jpg
539	img_dil_vmgfzKGd	Gilbert Duprez		Gilbert_Duprez___Coulon_d'après_[...]_btv1b8417472c_1.jpg	img_dil_vmgfzKGd.jpg		Gilbert_Duprez___Coulon_d'après_[...]_btv1b8417472c_1.jpg
540	img_dil_zd3I0Dmi	Laure Cinti		Laure_Cinthie_Montalant_dite_Cinti_[...]_btv1b8416927z_1.jpg	img_dil_zd3I0Dmi.jpg		Laure_Cinthie_Montalant_dite_Cinti_[...]_btv1b8416927z_1.jpg
541	img_dil_TV6nIu7G	Noble-Gris mousseux		Noble-Gris_mousseux_propriété_exclusive_de_[...]Brun_Ch_btv1b9012142w_1.jpg	img_dil_TV6nIu7G.jpg		Noble-Gris_mousseux_propriété_exclusive_de_[...]Brun_Ch_btv1b9012142w_1.jpg
542	img_dil_wVEFzqdh	Cirage de Paris		Cirage_de_Paris_à_l'huile_[...]Mounier_J_btv1b530746325_1.jpg	img_dil_wVEFzqdh.jpg		Cirage_de_Paris_à_l'huile_[...]Mounier_J_btv1b530746325_1.jpg
543	img_dil_5SWQWzzC	Chemins de fer du Midi		Chemins_de_fer_du_Midi_[...]Hugo_d'Alési_btv1b7757027s_1.jpg	img_dil_5SWQWzzC.jpg		Chemins_de_fer_du_Midi_[...]Hugo_d'Alési_btv1b7757027s_1.jpg
544	img_dil_7nN2JdGa	La vue pour tous		La_Vue_pour_tous_Le_[...]Gray_Henri_btv1b90168859_1.jpg	img_dil_7nN2JdGa.jpg		La_Vue_pour_tous_Le_[...]Gray_Henri_btv1b90168859_1.jpg
545	img_dil_i9PMBILt	De Paris à Venise		Capture d’écran 2021-11-03 193440.png	img_dil_i9PMBILt.png		Capture d’écran 2021-11-03 193440.png
546	img_dil_vPhFV3Gs	Saint-Nazaire		Capture d’écran 2021-11-03 194227.png	img_dil_vPhFV3Gs.png		Capture d’écran 2021-11-03 194227.png
547	img_dil_lytCENd9	Le festin royal		Le_Festin_Royal___[estampe]_Courtin_L_btv1b54000850j_1.jpg	img_dil_lytCENd9.jpg		Le_Festin_Royal___[estampe]_Courtin_L_btv1b54000850j_1.jpg
548	img_dil_CVuRUGAE	Intronisation		«Intronisation_»_14_e_pl_[...]_btv1b54000594v_1.jpg	img_dil_CVuRUGAE.jpg		«Intronisation_»_14_e_pl_[...]_btv1b54000594v_1.jpg
549	img_dil_aDZB5shR	Service funèbre de S. A. le duc d'Orléans		Service_funèbre_de_S_A_[...]Courtin_Dessinateur_btv1b530125094_1.jpg	img_dil_aDZB5shR.jpg		Service_funèbre_de_S_A_[...]Courtin_Dessinateur_btv1b530125094_1.jpg
550	img_dil_oVRDUmsE	Salon de S. A. R. la Dauphine		Salon_De_S_A_R_[...]Courtin_Lithographe_btv1b6955434z_1.jpg	img_dil_oVRDUmsE.jpg		Salon_De_S_A_R_[...]Courtin_Lithographe_btv1b6955434z_1.jpg
551	img_dil_DZL5t0Yl	L'Enfant de France		L'Enfant_de_France_Napoléon-Eugène-Louis-Jean-Joseph_Prince_[...]Harlingue_D'_btv1b53022490r_1.jpeg	img_dil_DZL5t0Yl.jpeg		L'Enfant_de_France_Napoléon-Eugène-Louis-Jean-Joseph_Prince_[...]Harlingue_D'_btv1b53022490r_1.jpeg
552	img_dil_XMm36Pdi	Vue de Paris. Le Louvre.		[Vues_de_Paris_Dessins_de_[...]Outhwaite_Jean-Jacques_bpt6k6538221k_7.jpg	img_dil_XMm36Pdi.jpg		[Vues_de_Paris_Dessins_de_[...]Outhwaite_Jean-Jacques_bpt6k6538221k_7.jpg
553	img_dil_A0enUnch	Petit alphabet		Petit_alphabet_de_la_Société_[...]Tissot_Pierre-François_bpt6k5438773k_64.jpeg	img_dil_A0enUnch.jpeg		Petit_alphabet_de_la_Société_[...]Tissot_Pierre-François_bpt6k5438773k_64.jpeg
554	img_dil_Y8lAYh7i	Alphabet illustré		Alphabet_illustré_de_la_Société_[...]Landais_Napoléon_bpt6k5442294f_74.jpeg	img_dil_Y8lAYh7i.jpeg		Alphabet_illustré_de_la_Société_[...]Landais_Napoléon_bpt6k5442294f_74.jpeg
555	img_dil_xGzSGyPd	Histoire de Son Altesse Impériale...		Histoire_de_Son_Altesse_Impériale_[...]Huin_A_btv1b530201542_1.jpeg	img_dil_xGzSGyPd.jpeg		Histoire_de_Son_Altesse_Impériale_[...]Huin_A_btv1b530201542_1_0.jpeg
556	img_dil_8spNehBw	[Coll. particulière]		daudanRuinet1840_ ANDRIEUX rellieur à Paris.jpeg	img_dil_8spNehBw.jpeg		daudanRuinet1840_ ANDRIEUX rellieur à Paris.jpeg
557	img_dil_2aePZJVz	Souvenir du voyage et du séjour à Dreux		Souvenir_du_voyage_et_du_[...]Dumas_Christian_bpt6k858064m_5.jpeg	img_dil_2aePZJVz.jpeg		Souvenir_du_voyage_et_du_[...]Dumas_Christian_bpt6k858064m_5.jpeg
558	img_dil_ZINFwrDq	Ferdinando Paer		Ferdinando_Paer__btv1b84233099_1.jpg	img_dil_ZINFwrDq.jpg		Ferdinando_Paer__btv1b84233099_1.jpg
559	img_dil_fxC8JSAJ	Etats du nord de l'Europe		États_du_nord_de_l'Europe_[...]Dauphin_et_btv1b530879674_1.jpg	img_dil_fxC8JSAJ.jpg		États_du_nord_de_l'Europe_[...]Dauphin_et_btv1b530879674_1.jpg
560	img_dil_ECnXr7zK	En-tête de lettre. [A. N.]		dauthuille2.JPG	img_dil_ECnXr7zK.jpg		dauthuille2.JPG
561	img_dil_k09OJc2X	Les eaux de Paris		Les_eaux_de_Paris___[...]Sébillot_Amédée_bpt6k6441466q.jpeg	img_dil_k09OJc2X.jpeg		Les_eaux_de_Paris___[...]Sébillot_Amédée_bpt6k6441466q.jpeg
562	img_dil_qG3UGGoE	Histoire de l'ornement		export(5).jpg	img_dil_qG3UGGoE.jpg		export(5)_4.jpg
563	img_dil_cTMmmXAm	Histoire de l'ornement : le style de la Renaissance		La_Connaissance_des_styles_de_[...]Guilmard_Désiré_bpt6k5819975t.jpeg	img_dil_cTMmmXAm.jpeg		La_Connaissance_des_styles_de_[...]Guilmard_Désiré_bpt6k5819975t.jpeg
564	img_dil_hT39DDC0	Fanny Cerrito dans La Fille de marbre		Fanny_Cerrito_avec_Arthur_Saint-Léon_[...]Rigo_Jules_btv1b8416306q.jpeg	img_dil_hT39DDC0.jpeg		Fanny_Cerrito_avec_Arthur_Saint-Léon_[...]Rigo_Jules_btv1b8416306q.jpeg
565	img_dil_999VfRRX	La Poule aux oeufs d'or au Cirque national		L'empire_des_animaux_Poule_aux_[...]Lacauchie_Alexandre_btv1b10541455f.jpeg	img_dil_999VfRRX.jpeg		L'empire_des_animaux_Poule_aux_[...]Lacauchie_Alexandre_btv1b10541455f.jpeg
566	img_dil_3xtt1sQL	Mélingue dans le rôle de Dantès, au Théâtre historique		Mélingue_rôle_de_Dantès_dans_[...]Lacauchie_Alexandre_btv1b10541469n.jpeg	img_dil_3xtt1sQL.jpeg		Mélingue_rôle_de_Dantès_dans_[...]Lacauchie_Alexandre_btv1b10541469n.jpeg
567	img_dil_FuYpP8YO	Massol dans L'Enfant prodigue		Massol_rôle_de_Ruben_dans_[...]Decan_(18_btv1b105414864.jpeg	img_dil_FuYpP8YO.jpeg		Massol_rôle_de_Ruben_dans_[...]Decan_(18_btv1b105414864.jpeg
568	img_dil_EU9OR0XB	Melle Taglioni dans le rôle de la Reine des abeilles		M_elle_Taglioni_rôle_de_[...]Lacauchie_Alexandre_btv1b105416160.jpeg	img_dil_EU9OR0XB.jpeg		M_elle_Taglioni_rôle_de_[...]Lacauchie_Alexandre_btv1b105416160.jpeg
569	img_dil_k1jg4bxx	Le général Damesme		export(7).jpg	img_dil_k1jg4bxx.jpg		export(7)_9.jpg
570	img_dil_CzM4cFDg	Monument éthiopien du désert de Naga		export(8).jpg	img_dil_CzM4cFDg.jpg		export(8)_8.jpg
571	img_dil_AsEYvCa7	Le gouvernement provisoire		export(9).jpg	img_dil_AsEYvCa7.jpg		export(9)_6.jpg
572	img_dil_2bZxf53i	Louis Napoléon Bonaparte élu président		Louis_Napoléon_Bonaparte_Élu_Président_[...]Raunheim-Cossmann_Dessinateur_btv1b53018907t.jpeg	img_dil_2bZxf53i.jpeg		Louis_Napoléon_Bonaparte_Élu_Président_[...]Raunheim-Cossmann_Dessinateur_btv1b53018907t.jpeg
573	img_dil_K5NtmtPt	Album du jeune voyageur		Album_du_jeune_voyageur_par_[...]Möring_Michel_bpt6k58398840_32.jpeg	img_dil_K5NtmtPt.jpeg		Album_du_jeune_voyageur_par_[...]Möring_Michel_bpt6k58398840_32.jpeg
574	img_dil_jrmQYLHq	Les contes de la Mère Étrennes		Les_Contes_de_la_Mère_[...]Mallet_Marie_bpt6k9667787f_1(1).jpeg	img_dil_jrmQYLHq.jpeg		Les_Contes_de_la_Mère_[...]Mallet_Marie_bpt6k9667787f_1(1).jpeg
575	img_dil_1VS7RRns	Le soir et le matin		Le_soir_et_le_matin_[...]Bassanville_Anaïs_bpt6k6511855q_10.jpg	img_dil_1VS7RRns.jpg		Le_soir_et_le_matin_[...]Bassanville_Anaïs_bpt6k6511855q_10.jpg
576	img_dil_G0N4Z6Aq	Exposition universelle de 1878		Exposition_internationale_universelle_de_1878_[...]Curier_A_btv1b530634694_1.jpeg	img_dil_G0N4Z6Aq.jpeg		Exposition_internationale_universelle_de_1878_[...]Curier_A_btv1b530634694_1.jpeg
577	img_dil_dfks0URq	Plan d'immeuble rue du fbg Poissonnière		La_Confiance_Compagnies_d'assurance_(Vie_[...]Le_Begue_btv1b84446489_1.jpg	img_dil_dfks0URq.jpg		La_Confiance_Compagnies_d'assurance_(Vie_[...]Le_Begue_btv1b84446489_1.jpg
578	img_dil_nEFilJyh	La Caricature, n° 2		La_Caricature_morale_politique_et_[...]_bpt6k10488349.jpeg	img_dil_nEFilJyh.jpeg		La_Caricature_morale_politique_et_[...]_bpt6k10488349.jpeg
579	img_dil_JFfsZUDg	La Caricature, n° 4		La_Caricature_morale_politique_et_[...]_bpt6k1048838z.jpeg	img_dil_JFfsZUDg.jpeg		La_Caricature_morale_politique_et_[...]_bpt6k1048838z.jpeg
580	img_dil_uP5tSHry	La Caricature, n° 7		export(2).jpg	img_dil_uP5tSHry.jpg		export(2)_1.jpg
581	img_dil_C0QL7O2G	La Caricature, n° 20		export(6).jpg	img_dil_C0QL7O2G.jpg		export(6).jpg
582	img_dil_kx8EzjlX	La Caricature, n° 28		export(4).jpg	img_dil_kx8EzjlX.jpg		export(4).jpg
583	img_dil_xgPxw2bE	La Caricature, n° 42		La_Caricature_morale_politique_et_[...]_bpt6k1048574s.jpeg	img_dil_xgPxw2bE.jpeg		La_Caricature_morale_politique_et_[...]_bpt6k1048574s.jpeg
584	img_dil_vaiquWIf	La Caricature, n° 43.		export(3).jpg	img_dil_vaiquWIf.jpg		export(3).jpg
585	img_dil_fXj4xF6y	La caricature, n° 76		La_Caricature_morale_politique_et_[...]_bpt6k10489300.jpeg	img_dil_fXj4xF6y.jpeg		La_Caricature_morale_politique_et_[...]_bpt6k10489300_0.jpeg
586	img_dil_mA5LKEJ2	Vue du pont de la Grève		Vue_du_Pont_de_la_[...]Deroy_Lithographe_btv1b8414623n_1(1).jpg	img_dil_mA5LKEJ2.jpg		Vue_du_Pont_de_la_[...]Deroy_Lithographe_btv1b8414623n_1(1).jpg
587	img_dil_td4uXfkH	L'ordre règne  Varsovie		L'ordre_règne_à_Varsovie_ _[...]Delaporte_Michel_btv1b54001268m_1.jpg	img_dil_td4uXfkH.jpg		L'ordre_règne_à_Varsovie_ _[...]Delaporte_Michel_btv1b54001268m_1.jpg
588	img_dil_2FvMHTbV	En-tête de papier à lettres		delarueFr.JPG	img_dil_2FvMHTbV.jpg		delarueFr.JPG
589	img_dil_TWfJYsQl	Isographie des hommes célèbres		Isographie_des_hommes_célèbres_ou_[...]Trémisot_(receveur_bpt6k65467602.jpeg	img_dil_TWfJYsQl.jpeg		Isographie_des_hommes_célèbres_ou_[...]Trémisot_(receveur_bpt6k65467602.jpeg
590	img_dil_zwbVh9y4	Lettre de Mme de Montespan [fac-similé]		Isographie_des_hommes_célèbres_ou_[...]Trémisot_(receveur_bpt6k6545594v.jpeg	img_dil_zwbVh9y4.jpeg		Isographie_des_hommes_célèbres_ou_[...]Trémisot_(receveur_bpt6k6545594v.jpeg
591	img_dil_rMJNUENv	Lithographies d'après les chansons de Béranger		Lithographies_d'après_les_chansons_de_[...]Monnier_Henry_btv1b105347057_1.jpeg	img_dil_rMJNUENv.jpeg		Lithographies_d'après_les_chansons_de_[...]Monnier_Henry_btv1b105347057_1.jpeg
592	img_dil_dMOoBp5P	Béranger. Bon vin et fillette		Bon_vin_et_fillette___[...]Monnier_Henry_btv1b105347091_1.jpg	img_dil_dMOoBp5P.jpg		Bon_vin_et_fillette___[...]Monnier_Henry_btv1b105347091_1.jpg
593	img_dil_JWlzrrnv	Abus de patience		Abus_de_patience___[estampe]_[...]Monnier_Henry_btv1b105341623_1.jpg	img_dil_JWlzrrnv.jpg		Abus_de_patience___[estampe]_[...]Monnier_Henry_btv1b105341623_1.jpg
594	img_dil_oYG812yN	Vue intérieure d'une baraque		Caricature___[estampe]___Vue_[...]Decamps_Lithographe_btv1b84147534_1.jpg	img_dil_oYG812yN.jpg		Caricature___[estampe]___Vue_[...]Decamps_Lithographe_btv1b84147534_1.jpg
595	img_dil_AVopcPU0	Alger et ses environs		Carte_du_Plan_et_des_[...]Le_Roi_btv1b8492272b_1.jpg	img_dil_AVopcPU0.jpg		Carte_du_Plan_et_des_[...]Le_Roi_btv1b8492272b_1.jpg
596	img_dil_HyX7Ih83	Louis-Philippe 1er, roi des Français		Louis-Philippe_1_er_Roi_des_[...]Delarue_Lithographe_btv1b54001079q_1.jpg	img_dil_HyX7Ih83.jpg		Louis-Philippe_1_er_Roi_des_[...]Delarue_Lithographe_btv1b54001079q_1.jpg
597	img_dil_Xc10KjoR	Melle Taglioni		M_elle_Taglioni___Julien_[...]Julien_Bernard_btv1b8425164f_1.jpg	img_dil_Xc10KjoR.jpg		M_elle_Taglioni___Julien_[...]Julien_Bernard_btv1b8425164f_1.jpg
598	img_dil_OG9VQym9	Les oies du frère Philippe		Les_oies_du_Frère_Philippe_[...]_btv1b53013938s_1.jpg	img_dil_OG9VQym9.jpg		Les_oies_du_Frère_Philippe_[...]_btv1b53013938s_1.jpg
599	img_dil_vdPK07aq	Distractions		Distractions_Antipodes_Ostentation___[estampe]_[...]Monnier_Henry_btv1b10534657t_1.jpg	img_dil_vdPK07aq.jpg		Distractions_Antipodes_Ostentation___[estampe]_[...]Monnier_Henry_btv1b10534657t_1.jpg
600	img_dil_kMfFDlWv	Carte du chemin de fer de Paris à Saint-Germain		Carte_du_chemin_de_fer_[...]Perrot_Aristide-Michel_btv1b53035367m_1.jpg	img_dil_kMfFDlWv.jpg		Carte_du_chemin_de_fer_[...]Perrot_Aristide-Michel_btv1b53035367m_1.jpg
601	img_dil_s0s8XgAl	Itinéraire des bateaux à vapeur de l'Oise...		Itinéraire_des_bateaux_à_vapeur_[...]Perrot_Aristide-Michel_btv1b53087900h_1.jpg	img_dil_s0s8XgAl.jpg		Itinéraire_des_bateaux_à_vapeur_[...]Perrot_Aristide-Michel_btv1b53087900h_1.jpg
602	img_dil_gQFwYwy7	L'Écho des feuilletons		L'Echo_des_feuilletons___journal_[...]_btv1b9017622d_1.jpg	img_dil_gQFwYwy7.jpg		L'Echo_des_feuilletons___journal_[...]_btv1b9017622d_1.jpg
603	img_dil_Z0dQzbou	Pasquinade.		Pasquinade___[estampe]_Monnier_Henry_btv1b8414742b_1.jpg	img_dil_Z0dQzbou.jpg		Pasquinade___[estampe]_Monnier_Henry_btv1b8414742b_1.jpg
604	img_dil_YkLOFdTk	Essais sur une nouvelle méthode [A. N.]		delarue2.jpg	img_dil_YkLOFdTk.jpg		delarue2.jpg
605	img_dil_tdlZJnsx	La Lecture. Les Chauffeurs.		export(20).jpg	img_dil_tdlZJnsx.jpg		export(20)_2.jpg
606	img_dil_yzvbGLLu	Au Paradis des dames		Au_Paradis_des_dames_rue_[...]_btv1b90048788_1.jpg	img_dil_yzvbGLLu.jpg		Au_Paradis_des_dames_rue_[...]_btv1b90048788_1.jpg
607	img_dil_F9AHiEgx	Café des singes		Café_des_singes_boulevard_Saint-Martin_[...]_btv1b9014474h_1.jpg	img_dil_F9AHiEgx.jpg		Café_des_singes_boulevard_Saint-Martin_[...]_btv1b9014474h_1.jpg
608	img_dil_bFQTgT4z	Savon de toilette Althoea		Plus_de_savon_de_toilette_[...]_btv1b9014276n_1.jpg	img_dil_bFQTgT4z.jpg		Plus_de_savon_de_toilette_[...]_btv1b9014276n_1.jpg
609	img_dil_XTk0hjG9	Le Peuple		Le_Peuple_journal_quotidien_à_[...]_btv1b9004664j_1.jpg	img_dil_XTk0hjG9.jpg		Le_Peuple_journal_quotidien_à_[...]_btv1b9004664j_1.jpg
610	img_dil_saWHjttK	Tire-bouchons Dordet		Dordet_breveté_r_des_Fossés-Montmartre_[...]_btv1b9014269h_1.jpg	img_dil_saWHjttK.jpg		Dordet_breveté_r_des_Fossés-Montmartre_[...]_btv1b9014269h_1.jpg
611	img_dil_qYhAXJq1	Ambigu comique : La Prière des naufragés		Ambigu-comique_tous_les_jours_La_[...]_btv1b9014262m_1.jpg	img_dil_qYhAXJq1.jpg		Ambigu-comique_tous_les_jours_La_[...]_btv1b9014262m_1.jpg
612	img_dil_eIB2XpDE	Confiserie hygiénique		Brevet_d'invention_confiserie_hygiénique_chocolat_[...]_btv1b90142683_1.jpg	img_dil_eIB2XpDE.jpg		Brevet_d'invention_confiserie_hygiénique_chocolat_[...]_btv1b90142683_1.jpg
613	img_dil_dtPBNSc0	La Turbabsine		Arrêtez_Amateurs_d'absinthe_voyez_et_[...]_btv1b9014359g_1.jpg	img_dil_dtPBNSc0.jpg		Arrêtez_Amateurs_d'absinthe_voyez_et_[...]_btv1b9014359g_1.jpg
614	img_dil_SYNQnQct	Danse andalouse		Danse_andalouse___caprice_de_[...]Ascher_Joseph_btv1b9070239s_3.jpg	img_dil_SYNQnQct.jpg		Danse_andalouse___caprice_de_[...]Ascher_Joseph_btv1b9070239s_3.jpg
615	img_dil_Tlnq0MmU	Fleur des bois, polka		Fleur_des_bois___polka-mazurka_[...]Chérouvrier_Edmond_bpt6k395546b_1.jpg	img_dil_Tlnq0MmU.jpg		Fleur_des_bois___polka-mazurka_[...]Chérouvrier_Edmond_bpt6k395546b_1.jpg
616	img_dil_cUEWHwje	Le Calédonien, quadrille		Le_calédonien___célèbre_quadrille_[...]Boizot_Henri_btv1b90760218_1.jpeg	img_dil_cUEWHwje.jpeg		Le_calédonien___célèbre_quadrille_[...]Boizot_Henri_btv1b90760218_1.jpeg
617	img_dil_11pTAHhc	Polka des lanciers		Polka_des_lanciers___pour_[...]Decourcelle_Maurice_bpt6k8856999_1.jpg	img_dil_11pTAHhc.jpg		Polka_des_lanciers___pour_[...]Decourcelle_Maurice_bpt6k8856999_1.jpg
618	img_dil_ujOFmkmd	Rivoli, polka		Rivoli___polka-mazurka_pour_piano_[...]Decourcelle_Maurice_bpt6k885704m_1.jpg	img_dil_ujOFmkmd.jpg		Rivoli___polka-mazurka_pour_piano_[...]Decourcelle_Maurice_bpt6k885704m_1.jpg
619	img_dil_dXPCOBJb	La Polkinade		La_polkinade___nouvelle_danse_[...]Boizot_Henri_btv1b9076075t_1.jpeg	img_dil_dXPCOBJb.jpeg		La_polkinade___nouvelle_danse_[...]Boizot_Henri_btv1b9076075t_1.jpeg
620	img_dil_rWwKOHvf	Mort du duc de Berry		delaunois1.jpg	img_dil_rWwKOHvf.jpg		delaunois1.jpg
621	img_dil_I0tCASXK	Pauvres moutons ah ! vous avez beau faire		delaunois3.jpg	img_dil_I0tCASXK.jpg		delaunois3.jpg
622	img_dil_8mBHkN4a	Tenez not bourgeois voici la plume avec laquelle l'autre a signé son abdication		delaunois4.jpg	img_dil_8mBHkN4a.jpg		delaunois4.jpg
623	img_dil_D1udhf4Q	"""La bourse ou la guerre !"" demande ""le Colosse Russe"" à Louis-Philippe"		delaunois6.jpg	img_dil_D1udhf4Q.jpg		delaunois6.jpg
624	img_dil_LBZdXwn6	"""Monsieur le Préfet recevra-t-il avant ou après la messe ? - Avant, pendant et après. - (Historique)."""		delaunois7.jpg	img_dil_LBZdXwn6.jpg		delaunois7.jpg
625	img_dil_2pEigO8D	La Caricature passant la revue des blagueurs et voleurs politiques		Gard'à_vous_blagueurs_portez_arme_[...]Traviès_Lithographe_btv1b53006279z_1.jpg	img_dil_2pEigO8D.jpg		Gard'à_vous_blagueurs_portez_arme_[...]Traviès_Lithographe_btv1b53006279z_1.jpg
626	img_dil_PzkmGKJp	Le Grrrrrrrand Complot		Le_Grrrrrrand_Complot_Elaboré_Soufflé_[...]Travies_de_btv1b530065702_1.jpg	img_dil_PzkmGKJp.jpg		Le_Grrrrrrand_Complot_Elaboré_Soufflé_[...]Travies_de_btv1b530065702_1.jpg
627	img_dil_3BrIS6fI	Une cantatrice italienne		Une_cantatrice_italienne___Il_[...]Julien_(17_btv1b53118205j_1.jpg	img_dil_3BrIS6fI.jpg		Une_cantatrice_italienne___Il_[...]Julien_(17_btv1b53118205j_1.jpg
628	img_dil_5YtvDxTV	Napoléon I.er montrant le Roi de Rome au peuple		delpech2.jpg	img_dil_5YtvDxTV.jpg		delpech2.jpg
629	img_dil_EepgbwiC	Vue de Mataro		delpech3.jpg	img_dil_EepgbwiC.jpg		delpech3.jpg
630	img_dil_nLulrxfh	Plaine de Ronceveaux		delpech4.jpg	img_dil_nLulrxfh.jpg		delpech4.jpg
631	img_dil_V7v4jSRB	Vue des Hauteurs de Moya		delpech6.jpg	img_dil_V7v4jSRB.jpg		delpech6.jpg
632	img_dil_D0UniTxC	Vue de Saint Sébastien		delpech7.jpg	img_dil_D0UniTxC.jpg		delpech7.jpg
633	img_dil_I5xQc2MV	Assassinat de S. A. R. le Duc de Berry, 13 février 1820		delpech12.jpg	img_dil_I5xQc2MV.jpg		delpech12.jpg
634	img_dil_YRyTBiVo	Allégorie,  1820		delpech14.jpg	img_dil_YRyTBiVo.jpg		delpech14.jpg
635	img_dil_oItn68KA	Caisson d'artillerie		[Caisson_d'artillerie]_ _[estampe]___[...]Géricault_Théodore_btv1b10029068f_1.jpeg	img_dil_oItn68KA.jpeg		[Caisson_d'artillerie]_ _[estampe]___[...]Géricault_Théodore_btv1b10029068f_1.jpeg
636	img_dil_hAQIwbBf	Les moustaches		[Recueil_Têtes_groupées]___L_[...]Boilly_Julien-Léopold_btv1b10026742j_12.jpeg	img_dil_hAQIwbBf.jpeg		[Recueil_Têtes_groupées]___L_[...]Boilly_Julien-Léopold_btv1b10026742j_12.jpeg
637	img_dil_jkg38lwa	Chacun prend sonplaisir où il le trouve		Chacun_prend_son_plaisir_où_[...]Monnier_Henry_btv1b10534526r_1.jpeg	img_dil_jkg38lwa.jpeg		Chacun_prend_son_plaisir_où_[...]Monnier_Henry_btv1b10534526r_1.jpeg
638	img_dil_u5d2Byok	Costumes de théâtre		Costumes_de_Théatre_de_1670_[...]Lecomte_Hippolyte_btv1b7200272j_5.jpeg	img_dil_u5d2Byok.jpeg		Costumes_de_Théatre_de_1670_[...]Lecomte_Hippolyte_btv1b7200272j_5.jpeg
639	img_dil_IYULvf2q	Lara blessé		Lara_blessé_ _[estampe]___[...]Géricault_Théodore_btv1b100288951_1.jpeg	img_dil_IYULvf2q.jpeg		Lara_blessé_ _[estampe]___[...]Géricault_Théodore_btv1b100288951_1.jpeg
640	img_dil_XijPwXK7	Le factionnairesuisse au Louvre		Le_Factionnaire_Suisse_au_Louvre_[...]Géricault_Théodore_btv1b10028017k_1.jpeg	img_dil_XijPwXK7.jpeg		Le_Factionnaire_Suisse_au_Louvre_[...]Géricault_Théodore_btv1b10028017k_1.jpeg
641	img_dil_mNTjMsvi	Saint Henri V		«Saint_Henri_V_»_C'est_[...]_btv1b540004770.jpeg	img_dil_mNTjMsvi.jpeg		«Saint_Henri_V_»_C'est_[...]_btv1b540004770.jpeg
642	img_dil_80wT4l4d	Le jour de l'An chanté		Le_Jour_de_l'an_chanté__bpt6k5837255k.jpeg	img_dil_80wT4l4d.jpeg		Le_Jour_de_l'an_chanté__bpt6k5837255k.jpeg
643	img_dil_fIcs5vcH	Statue du grand homme...		Statue_du_grand_homme_replacé_[...]Derbergue_A_btv1b84148181.jpeg	img_dil_fIcs5vcH.jpeg		Statue_du_grand_homme_replacé_[...]Derbergue_A_btv1b84148181.jpeg
644	img_dil_1VP8iAC0	Le grand aigle		deremesnil (2).JPG	img_dil_1VP8iAC0.jpg		deremesnil (2).JPG
645	img_dil_2SZvBrTO	Le Grand Patineur		export(23).jpg	img_dil_2SZvBrTO.jpg		export(23)_1.jpg
